raw_ids	SYMBOL	GENENAME
NM_001013424	CMA1	chymase 1
NM_001003272	SRP54	signal recognition particle 54
NM_001003231	PNN	pinin, desmosome associated protein
NM_001313800	RPL36AL	ribosomal protein L36a like
NM_001287162	PYGL	glycogen phosphorylase L
NM_001003170	PTGER2	prostaglandin E receptor 2
NM_001287170	BMP4	bone morphogenetic protein 4
NM_001197043	LGALS3	galectin 3
NM_001007131	RTN1	reticulon 1
NM_001287163	HIF1A	hypoxia inducible factor 1 subunit alpha
NM_001123331	ZBTB1	zinc finger and BTB domain containing 1
NM_001123330	ZBTB1	zinc finger and BTB domain containing 1
NM_001115135	GPX2	glutathione peroxidase 2
NM_001145120	ARG2	arginase 2
NM_001252344	COX16	cytochrome c oxidase assembly factor COX16
NM_001252343	SYNJ2BP	synaptojanin 2 binding protein
NM_001003242	NPC2	NPC intracellular cholesterol transporter 2
NM_001287168	ACYP1	acylphosphatase 1
NM_001003238	GALC	galactosylceramidase
NM_001251951	PSMC1	proteasome 26S subunit, ATPase 1
NM_001080109	SERPINA1	serpin family A member 1
NM_001003095	BDKRB2	bradykinin receptor B2
NM_001164188	DIO3	iodothyronine deiodinase 3
NM_001002960	AMN	amnion associated transmembrane protein
NM_001077587	CYGB	cytoglobin
NM_001003271	SRP68	signal recognition particle 68
NM_001313870	KCNJ16	potassium inwardly rectifying channel subfamily J member 16
NM_001346058	KRT23	keratin 23
NM_001012645	RARA	retinoic acid receptor alpha
NM_001313848	NOS2	nitric oxide synthase 2
NM_001253903	POLDIP2	DNA polymerase delta interacting protein 2
NM_001284453	PSMB7	proteasome 20S subunit beta 7
NM_001286955	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate
NM_001286956	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate
NM_001003235	PDE6G	phosphodiesterase 6G
NM_001003349	ACTG1	actin gamma 1
NM_001003114	SGSH	N-sulfoglucosamine sulfohydrolase
NM_001003082	TIMP2	TIMP metallopeptidase inhibitor 2
NM_001003348	BIRC5	baculoviral IAP repeat containing 5
NM_001252581	SYNGR2	synaptogyrin 2
NM_001097556	ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1
NM_001097560	PRCD	photoreceptor disc component
NM_001077438	RHBDF2	rhomboid 5 homolog 2
NM_001003390	UNK	unk zinc finger
NM_001003104	GALK1	galactokinase 1
NM_001252289	SUMO2	small ubiquitin like modifier 2
NM_001099943	JPT1	Jupiter microtubule associated homolog 1
NM_001314137	NHERF1	NHERF family PDZ scaffold protein 1
NM_001003162	ITGB3	integrin subunit beta 3
NM_001110801	MAPT	microtubule associated protein tau
NM_001003168	GH1	growth hormone
NM_001286940	DDX5	DEAD-box helicase 5
NM_001286941	DDX5	DEAD-box helicase 5
NM_001003265	APOH	apolipoprotein H
NM_001003163	ITGA2B	integrin subunit alpha 2b
NM_001048031	SLC4A1	solute carrier family 4 member 1
NM_001313876	PPY	pancreatic polypeptide
NM_001003102	RPL27	ribosomal protein L27
NM_001002993	G6PC1	glucose-6-phosphatase catalytic subunit 1
NM_001252369	CCDC56	coiled-coil domain containing 56
NM_001003105	TUBG1	tubulin, gamma 1
NM_001033994	HCRT	hypocretin neuropeptide precursor
NM_001003261	RAB5C	RAB5C, member RAS oncogene family
NM_001286943	JUP	junction plakoglobin
NM_001286937	EIF1	eukaryotic translation initiation factor 1
NM_001253741	KRT14	keratin 14
NM_001253742	KRT19	keratin 19
NM_001253744	KRT15	keratin 15
NM_001346369	KRT13	keratin 13
NM_001346095	KRT33B	keratin 33B
NM_001346094	KRT33A	keratin 33A
NM_001346099	KRT40	keratin 40
NM_001082421	KRT12	keratin 12
NM_001346072	KRT28	keratin 28
NM_001346069	KRT27	keratin 27
NM_001346066	KRT26	keratin 26
NM_001346065	KRT25	keratin 25
NM_001346101	KRT222	keratin 222
NM_001286862	THRA	thyroid hormone receptor alpha
NM_001135125	TCAP	titin-cap
NM_001313782	RPL19	ribosomal protein L19
NM_001003100	RPL23	ribosomal protein L23
NM_001252157	PSMB3	proteasome 20S subunit beta 3
NM_001003071	GNGT2	G protein subunit gamma transducin 2
NM_001110179	PHB1	prohibitin 1
NM_001003090	COL1A1	collagen type I alpha 1 chain
NM_001003024	TUBD1	tubulin delta 1
NM_001253735	LOC480600	chemokine (C-C motif) ligand 3
NM_001003010	CCL5	C-C motif chemokine ligand 5
NM_001003297	CCL2	C-C motif chemokine ligand 2
NM_001197087	SPACA3	sperm acrosome associated 3
NM_001003345	LGALS9	galectin 9
NM_001286945	ALDOC	aldolase, fructose-bisphosphate C
NM_001080899	CRYBA1	crystallin beta A1
NM_001110771	SLC6A4	solute carrier family 6 member 4
NM_001077588	SERPINF1	serpin family F member 1
NM_001205002	GNG10	G protein subunit gamma 10
NM_001003131	PTGDS	prostaglandin D2 synthase
NM_001197187	LHX3	LIM homeobox 3
NM_001003189	CANF2	minor allergen Can f 2
NM_001286939	RPL7A	ribosomal protein L7a
NM_001242712	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13
NM_001005263	DBH	dopamine beta-hydroxylase
NM_001003193	GBGT1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1
NM_001122854	PTGES	prostaglandin E synthase
NM_001131049	DNM1	dynamin 1
NM_001131050	PTGES2	prostaglandin E synthase 2
NM_001131047	AK1	adenylate kinase 1
NM_001251956	RPL12	ribosomal protein L12
