raw_ids	SYMBOL	GENENAME
NM_001195279	MKRN2OS	MKRN2 opposite strand
NM_001378009	MKRN2OS	MKRN2 opposite strand
NM_001378010	MKRN2OS	MKRN2 opposite strand
NM_001378011	MKRN2OS	MKRN2 opposite strand
NM_001378007	MKRN2OS	MKRN2 opposite strand
NM_001378008	MKRN2OS	MKRN2 opposite strand
NM_001354690	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
NM_001354691	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
NM_001354689	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
NM_002880	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
NM_001354693	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
NM_001354694	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
NM_001354692	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
NM_001354695	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
NM_018306	TMEM40	transmembrane protein 40
NM_001284407	TMEM40	transmembrane protein 40
NM_001284408	TMEM40	transmembrane protein 40
NM_001284406	TMEM40	transmembrane protein 40
NM_012298	CAND2	cullin associated and neddylation dissociated 2 (putative)
NM_001162499	CAND2	cullin associated and neddylation dissociated 2 (putative)
NM_000994	RPL32	ribosomal protein L32
NM_001007074	RPL32	ribosomal protein L32
NM_001007073	RPL32	ribosomal protein L32
NM_014869	IQSEC1	IQ motif and Sec7 domain ArfGEF 1
NM_004625	WNT7A	Wnt family member 7A
NM_144636	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4
NM_001098502	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4
NM_001407280	TMEM43	transmembrane protein 43
NM_001407278	TMEM43	transmembrane protein 43
NM_001407279	TMEM43	transmembrane protein 43
NM_001407277	TMEM43	transmembrane protein 43
NM_001407275	TMEM43	transmembrane protein 43
NM_001407276	TMEM43	transmembrane protein 43
NM_024334	TMEM43	transmembrane protein 43
NM_001407274	TMEM43	transmembrane protein 43
NM_014463	LSM3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated
NM_001080423	GRIP2	glutamate receptor interacting protein 2
NM_001410719	CCDC174	coiled-coil domain containing 174
NM_016474	CCDC174	coiled-coil domain containing 174
NM_001320276	FGD5	FYVE, RhoGEF and PH domain containing 5
NM_152536	FGD5	FYVE, RhoGEF and PH domain containing 5
NM_001291694	NR2C2	nuclear receptor subfamily 2 group C member 2
NM_003298	NR2C2	nuclear receptor subfamily 2 group C member 2
NM_022497	MRPS25	mitochondrial ribosomal protein S25
NM_001376093	CAPN7	calpain 7
NM_001376087	CAPN7	calpain 7
